,price,location,baths,bedrooms,Total_Area
137372,510.0,DHA Defence,8,7,5445.0
137373,280.0,G-11,0,0,1633.506
137375,330.0,Bahria Town,7,6,39476.395
137376,345.0,G-9,0,5,2722.51
137377,365.0,G-9,0,7,29675.359
137378,380.0,G-9,0,8,2722.51
137379,385.0,G-9,0,6,3267.012
137380,230.0,G-10,0,3,1633.506
137381,190.0,G-9,0,4,1361.255
137382,325.0,G-9,0,4,2722.51
137383,335.0,G-8,0,5,3267.012
137385,144.0,G-13,5,4,1089.004
137787,900.0,F-7,5,5,5445.0
137791,92.0,I-14,0,7,1089.004
137793,255.0,G-15,6,6,38659.642
137794,620.0,E-11,8,8,4356.016
137795,900.0,F-6,6,5,59895.0
137796,132.0,Bahria Town,0,0,1361.255
137797,87.0,Ghauri Town,0,0,1361.255
137826,1050.0,F-6,7,5,70785.0
137827,1050.0,F-7,6,5,70785.0
137828,245.0,G-13,6,5,1905.757
137983,290.0,E-11,4,4,1633.506
137984,360.0,G-13,8,6,2722.51
137985,475.0,E-11,0,6,3267.012
137986,1800.0,F-6,5,4,130680.0
137987,400.0,G-9,0,6,2722.51
137988,130.0,Bahria Town,0,3,1361.255
137991,1150.0,F-7,6,5,98010.0
137992,225.0,D-12,6,5,15246.056
137994,170.0,G-10,0,4,18240.817
137995,70.0,Ghauri Town,5,5,1089.004
137996,160.0,G-13,5,4,11979.043999999998
137998,160.0,G-13,5,4,11979.043999999998
138217,265.0,G-13,6,5,2178.008
138218,165.0,G-13,5,4,1089.004
138221,175.0,Gulberg,7,5,1905.757
138222,600.0,E-11,7,6,5445.0
138223,630.0,E-11,6,6,5445.0
138224,260.0,E-11,4,4,1633.506
138225,156.0,DHA Defence,2,2,1361.255
138226,160.0,DHA Defence,2,2,1361.255
138227,195.0,DHA Defence,5,4,2994.7609999999995
138229,775.0,F-11,0,0,70785.0
138230,140.0,G-13,5,5,1089.004
138411,260.0,I-10,2,4,22869.084
138412,180.0,DHA Defence,3,3,1361.255
138413,850.0,E-11,7,7,5445.0
138414,300.0,DHA Defence,5,5,2722.51
138416,400.0,DHA Defence,6,6,5445.0
138418,180.0,G-14,6,4,1361.255
138419,100.0,Abdullah Garden,3,3,1905.757
138420,85.0,Ghauri Town,6,4,1361.255
138422,50.0,Marwa Town,3,2,15246.056
138424,170.0,G-13,0,0,11979.043999999998
138425,175.0,Shehzad Town,4,4,2178.008
138606,200.0,D-12,0,0,1089.004
138607,350.0,G-11,5,5,2178.008
138608,310.0,G-11,5,5,2178.008
138610,190.0,D-12,0,0,1089.004
138622,150.0,Bahria Town,4,3,1361.255
138623,160.0,Bahria Town,4,3,1361.255
138624,530.0,Bahria Town,7,6,5445.0
138625,540.0,Bahria Town,7,6,5445.0
138626,550.0,Bahria Town,7,6,5445.0
138627,500.0,Bahria Town,7,6,5445.0
138628,450.0,Bahria Town,7,6,5445.0
138629,400.0,Bahria Town,7,6,5445.0
138630,290.0,Bahria Town,5,4,2722.51
138631,245.0,Bahria Town,5,4,2722.51
138632,250.0,Bahria Town,5,4,2722.51
138633,270.0,Bahria Town,5,4,2722.51
138634,60.0,Simly Dam Road,5,4,2178.008
138822,420.0,G-11,3,3,3267.012
138828,90.0,B-17,4,4,1361.255
139335,130.0,G-15,6,6,3811.514
139336,145.0,F-17,6,6,1905.757
139337,1150.0,F-7,6,5,70785.0
139338,140.0,FECHS,6,6,2722.51
139339,300.0,G-13,0,10,2722.51
139347,310.0,D-18,5,5,65340.0
139348,1900.0,F-7,6,5,114345.0
139349,90.0,Bhara kahu,4,4,1633.506
139350,630.0,E-11,7,6,5445.0
139351,235.0,Bahria Town,6,5,2722.51
139614,170.0,National Police Foundation O-9,0,0,5445.0
139615,140.0,National Police Foundation O-9,0,5,2178.008
139616,250.0,National Police Foundation O-9,0,4,65340.0
139617,250.0,National Police Foundation O-9,0,6,4356.016
139618,250.0,National Police Foundation O-9,0,6,5445.0
139619,140.0,National Police Foundation O-9,0,5,2722.51
139620,80.0,National Police Foundation O-9,0,4,1361.255
139621,75.0,National Police Foundation O-9,0,3,1361.255
139622,110.0,National Police Foundation O-9,0,2,2722.51
139623,250.0,Pakistan Town,0,6,5445.0
139632,170.0,Pakistan Town,0,5,2722.51
139633,95.0,Pakistan Town,0,4,1361.255
139634,180.0,Pakistan Town,0,3,5445.0
139635,75.0,Pakistan Town,0,2,1361.255
139636,135.0,Pakistan Town,0,6,2722.51
139637,115.0,Pakistan Town,0,4,1633.506
139638,85.0,Pakistan Town,0,4,1361.255
139639,250.0,PWD Housing Scheme,0,6,5445.0
139640,135.0,PWD Housing Scheme,0,5,2722.51
139641,225.0,PWD Housing Scheme,0,6,38659.642
139642,120.0,Korang Town,0,4,1633.506
139643,165.0,Korang Town,0,9,2722.51
139644,165.0,Korang Town,0,6,3267.012
139645,125.0,CBR Town,0,4,1905.757
139646,110.0,CBR Town,0,4,1905.757
139647,125.0,PWD Housing Scheme,0,5,2722.51
139648,282.0,E-11,6,6,1633.506
139651,550.0,DHA Defence,6,5,5445.0
139652,45.0,Kuri Road,3,2,1361.255
139653,45.0,Kuri Road,3,2,1361.255
139882,255.0,Bani Gala,7,7,38659.642
139883,750.0,F-10,7,6,59895.0
139884,310.0,G-13,6,5,2178.008
139887,75.0,D-14,5,5,2722.51
139888,1200.0,F-8,5,5,70785.0
139889,1250.0,G-9,5,5,65340.0
139890,1050.0,F-10,5,5,10890.0
139891,1250.0,F-8,5,5,70785.0
139892,1200.0,F-8,5,5,65340.0
139893,1400.0,F-8,5,5,70785.0
139894,640.0,F-11,8,8,4356.016
139896,37.0,D-14,2,2,1361.255
139897,42.0,Burma Town,0,0,816.7529999999999
139898,45.0,Burma Town,0,0,8712.032
139900,125.0,PWD Housing Scheme,0,5,2722.51
139901,110.0,PWD Housing Scheme,0,2,2722.51
139902,145.0,National Police Foundation O-9,0,5,2722.51
139903,95.0,CBR Town,0,0,1905.757
139904,105.0,Pakistan Town,0,4,1361.255
139905,92.0,Pakistan Town,0,4,1361.255
140162,82.0,Ghauri Town,0,0,1361.255
140163,1100.0,F-8,8,8,98010.0
140164,230.0,G-10,4,4,1361.255
140165,140.0,Bani Gala,0,0,5445.0
140173,148.0,Pakistan Town,5,4,1633.506
140175,150.0,D-17,0,0,25319.343
140176,160.0,D-17,0,0,25319.343
140177,170.0,D-17,0,0,25319.343
140178,175.0,D-17,0,0,25319.343
140179,300.0,D-17,0,0,5445.0
140180,110.0,D-17,0,0,19329.821
140181,130.0,D-17,0,0,19329.821
140182,220.0,D-17,0,0,38659.642
140184,75.0,DHA Defence,4,3,2178.008
140185,85.0,Bani Gala,3,2,2178.008
140186,440.0,DHA Defence,8,6,5445.0
140187,425.0,E-11,0,5,2722.51
140188,150.0,D-17,0,4,25319.343
140189,425.0,E-11,0,6,2722.51
140190,495.0,DHA Defence,7,6,5445.0
140191,110.0,E-18,0,6,2178.008
140192,170.0,D-17,0,6,25319.343
140193,180.0,D-18,0,4,5445.0
140194,110.0,E-18,6,6,2178.008
140195,170.0,D-17,0,6,25319.343
140198,250.0,Bahria Town,0,6,2722.51
140199,270.0,G-11,4,4,1361.255
140200,525.0,DHA Defence,7,6,5445.0
140443,300.0,Bahria Town,5,5,2722.51
140445,1500.0,F-7,7,7,114345.0
140446,1850.0,F-6,6,5,103455.0
140447,525.0,DHA Defence,7,7,5445.0
140449,125.0,Bahria Town,3,3,1361.255
140450,270.0,G-8,6,5,18240.817
140451,23.0,DHA Defence,2,2,1361.255
140452,1050.0,F-6,6,6,87120.0
140453,1075.0,F-8,5,5,98010.0
140669,195.0,G-10,0,4,1633.506
140670,1500.0,F-10,7,7,114345.0
140673,130.0,Bahria Town,2,2,1361.255
140674,2000.0,E-7,6,5,10890.0
140675,230.0,H-13,9,9,2722.51
140676,230.0,H-13,9,9,2722.51
140677,38.0,D-14,2,2,1361.255
140678,175.0,G-15,5,4,2178.008
140680,175.0,I-10,3,4,1633.506
140681,225.0,I-10,6,4,1633.506
140685,325.0,Bahria Town,5,5,2722.51
140907,950.0,F-7,1,5,5445.0
140908,180.0,Bahria Town,0,6,1633.506
140909,410.0,G-10,7,8,2994.7609999999995
140911,75.0,Pakistan Town,3,2,1361.255
140912,1800.0,F-6,5,5,108900.0
140913,1100.0,F-8,3,3,65340.0
140915,65.0,DHA Defence,3,3,2178.008
140916,210.0,G-9,3,3,18240.817
140917,258.0,G-13,7,5,1905.757
140918,385.0,DHA Defence,5,5,5445.0
140919,360.0,G-13,8,7,2722.51
140920,500.0,Royal Avenue,9,8,47643.925
140921,245.0,G-13,8,5,1905.757
140923,157.0,G-13,5,3,1089.004
140924,6.0,B-17,2,4,125235.0
140925,170.0,G-13,5,3,1089.004
140927,165.0,G-13,5,3,1089.004
140928,155.0,G-13,5,3,1089.004
140929,135.0,F-17,7,6,1905.757
141119,160.0,National Police Foundation,0,0,2722.51
141120,150.0,Pakistan Town,0,0,2722.51
141121,170.0,PWD Housing Scheme,0,0,2722.51
141122,80.0,C-18,0,0,1361.255
141123,600.0,F-11,4,4,5445.0
141124,160.0,CBR Town,6,5,2178.008
141125,245.0,CBR Town,7,6,38659.642
141126,158.0,CBR Town,6,5,2178.008
141127,295.0,Soan Garden,8,6,5445.0
141128,140.0,Soan Garden,4,4,1905.757
141129,150.0,Soan Garden,6,5,2178.008
141130,155.0,G-13,5,4,1089.004
141131,185.0,B-17,0,0,65340.0
141132,160.0,G-13,5,4,1089.004
141133,250.0,G-13,5,4,1905.757
141134,295.0,F-17,8,7,5445.0
141135,299.0,F-17,8,7,5445.0
141136,297.0,F-17,8,7,5445.0
141137,298.0,F-17,8,7,5445.0
141138,300.0,F-17,8,7,5445.0
141139,220.0,F-17,7,6,3811.514
141140,222.0,F-17,7,6,3811.514
141141,226.0,F-17,7,6,3811.514
141142,220.0,F-17,7,6,3811.514
141143,115.0,I-10,0,0,11979.043999999998
141144,110.0,I-10,0,0,11979.043999999998
141145,180.0,I-10,0,0,18240.817
141146,140.0,I-10,0,0,15246.056
141147,190.0,I-10,0,0,15246.056
141148,145.0,I-10,0,0,18240.817
141149,85.0,I-10,0,0,11979.043999999998
141150,225.0,F-17,7,6,3811.514
141151,210.0,G-13,5,4,1905.757
141152,185.0,F-17,7,6,3267.012
141153,182.0,F-17,7,6,3267.012
141154,178.0,F-17,7,6,3267.012
141155,450.0,Bani Gala,6,7,81675.0
141156,175.0,F-17,7,6,3267.012
141157,180.0,F-17,7,6,3267.012
141158,144.0,F-17,7,6,2178.008
141159,141.0,F-17,7,6,2178.008
141160,146.0,F-17,7,6,2178.008
141161,575.0,Bahria Town,5,5,70785.0
141162,530.0,Bahria Town,5,5,65340.0
141163,142.0,F-17,7,6,2178.008
141164,145.0,F-17,7,6,2178.008
141165,535.0,DHA Defence,0,0,5445.0
141440,115.0,Murree Road,0,0,1633.506
141441,110.0,Airport Avenue Housing Society,0,4,18240.817
141443,97.0,National Police Foundation,0,4,1361.255
141444,107.0,Pakistan Town,0,4,1361.255
141445,230.0,CBR Town,7,8,3267.012
141446,130.0,Soan Garden,0,4,20418.825
141447,175.0,PWD Housing Scheme,6,5,2722.51
141448,130.0,Ghauri Town,5,6,2178.008
141449,250.0,CBR Town,0,9,3267.012
141450,140.0,CBR Town,0,4,1905.757
141451,185.0,DHA Defence,5,5,1361.255
141683,245.0,G-13,7,5,1905.757
141684,295.0,PWD Housing Scheme,0,0,3267.012
141685,225.0,PWD Housing Scheme,6,6,3267.012
141686,118.0,Soan Garden,4,4,1633.506
141687,230.0,Pakistan Town,0,0,2722.51
141688,140.0,National Police Foundation O-9,5,5,1905.757
141689,250.0,National Police Foundation O-9,7,7,5445.0
141690,250.0,D-17,0,6,5445.0
141691,150.0,D-18,0,6,65340.0
141694,360.0,G-13,8,6,2722.51
141695,165.0,G-13,5,3,1089.004
141696,258.0,G-13,7,5,1905.757
141697,140.0,Bahria Town,5,3,1361.255
141713,1600.0,F-8,7,7,5445.0
141715,95.0,Bhara kahu,5,4,2722.51
141716,475.0,G-13,6,6,38659.642
141717,400.0,G-13,0,6,29675.359
141718,275.0,G-13,0,5,2178.008
141719,165.0,G-13,0,4,11979.043999999998
141720,145.0,G-14,0,0,11979.043999999998
141721,250.0,G-14,0,6,25319.343
141722,440.0,G-13,8,6,3267.012
141961,275.0,E-11,5,5,1633.506
141962,1400.0,F-7,7,7,5445.0
141963,160.0,G-13,4,3,11979.043999999998
141964,120.0,Royal Avenue,6,4,1361.255
141965,162.0,G-13,5,5,11979.043999999998
141976,400.0,F-15,8,7,5445.0
141977,170.0,F-15,4,4,2178.008
141978,170.0,F-15,4,4,2178.008
141979,350.0,G-13,6,6,2722.51
141980,610.0,G-13,6,6,5445.0
141981,130.0,PWD Housing Scheme,5,5,25319.343
141982,140.0,Soan Garden,7,5,29130.857
141985,165.0,G-13,5,4,11979.043999999998
141987,450.0,DHA Defence,7,6,5445.0
142255,425.0,G-10,7,7,3811.514
142256,240.0,G-10,5,5,1361.255
142258,750.0,F-11,8,7,5445.0
142259,725.0,F-11,8,7,70785.0
142260,475.0,F-11,7,7,2450.259
142261,490.0,F-11,6,6,2450.259
142262,400.0,F-11,6,6,2450.259
142263,375.0,F-11,4,4,2450.259
142264,350.0,F-11,4,4,1633.506
142265,950.0,F-11,6,6,70785.0
142266,1000.0,F-11,6,6,70785.0
142267,1300.0,F-11,8,7,70785.0
142268,650.0,F-11,5,5,5445.0
142269,590.0,F-11,4,4,5445.0
142270,600.0,G-13,0,7,5445.0
142271,140.0,G-13,0,4,11979.043999999998
142272,170.0,G-14,0,0,11979.043999999998
142273,135.0,G-13,0,4,11979.043999999998
142274,275.0,G-13,0,6,2178.008
142275,260.0,G-13,0,0,38659.642
142276,600.0,G-11,0,0,65340.0
142278,95.0,Soan Garden,5,5,1633.506
142279,255.0,G-13,5,5,2178.008
142280,65.0,H-13,0,0,1361.255
142281,850.0,F-8,5,4,5445.0
142282,65.0,H-13,0,0,1361.255
142283,160.0,G-13,0,0,11979.043999999998
142284,250.0,G-13,0,0,2178.008
142285,320.0,G-13,0,0,29675.359
142286,400.0,G-13,0,0,38659.642
142287,450.0,G-13,0,0,5445.0
142288,65.0,H-13,0,0,1361.255
142289,160.0,G-13,0,0,11979.043999999998
142290,250.0,G-13,0,0,2178.008
142291,320.0,G-13,0,0,29675.359
142292,400.0,G-13,0,0,38659.642
142293,450.0,G-13,0,0,5445.0
142294,95.0,Alipur Farash,6,4,1361.255
142295,210.0,Pakistan Town,0,0,3267.012
142298,245.0,G-13,0,4,1905.757
142299,135.0,G-13,0,4,1089.004
142300,300.0,G-13,0,4,2722.51
142302,285.0,G-13,5,5,1905.757
142303,170.0,G-13,4,4,1089.004
142304,170.0,G-11,4,4,1361.255
142307,240.0,G-10,4,4,1905.757
142308,180.0,G-11,3,4,1361.255
142309,220.0,E-11,4,4,1089.004
142325,160.0,Islamabad Expressway,7,7,2178.008
142552,500.0,F-15,8,7,5445.0
142553,285.0,G-13,6,5,2178.008
142554,415.0,F-15,8,7,5445.0
142557,500.0,F-15,8,7,5445.0
142559,415.0,F-15,8,7,5445.0
142561,290.0,G-15,8,7,5445.0
142564,290.0,G-15,8,7,5445.0
142569,245.0,G-15,6,6,3267.012
142570,410.0,G-15,8,7,5445.0
142571,245.0,G-15,6,6,3267.012
142572,410.0,G-15,8,7,5445.0
142573,24.0,Bhara kahu,2,2,6806.275
142574,275.0,G-15,6,6,3267.012
142575,275.0,G-15,6,6,3267.012
142576,145.0,G-15,5,5,1905.757
142577,145.0,G-15,5,5,1905.757
142578,145.0,G-15,5,5,1905.757
142579,145.0,G-15,5,5,1905.757
142580,145.0,G-15,5,5,1905.757
142588,145.0,G-15,5,5,1905.757
142592,155.0,G-15,5,5,1905.757
142596,155.0,G-15,5,5,1905.757
142600,350.0,G-13,0,9,28314.104
142601,900.0,G-13,0,15,70785.0
142602,300.0,G-13,0,7,29675.359
142603,150.0,G-13,0,6,11979.043999999998
142604,345.0,G-13,0,9,28314.104
142605,135.0,H-13,0,10,2178.008
142606,160.0,G-13,0,0,11979.043999999998
142607,385.0,G-9,8,7,2722.51
142608,175.0,I-10,5,4,15246.056
142610,135.0,Bhara kahu,7,6,2722.51
142611,215.0,G-10,4,3,18240.817
142612,170.0,D-17,6,5,2178.008
142614,290.0,G-13,0,0,29675.359
142615,135.0,G-13,0,0,11979.043999999998
142616,190.0,G-13,0,6,11979.043999999998
142617,330.0,G-13,0,0,29675.359
142618,70.0,Ghauri Town,3,2,1361.255
142620,130.0,PWD Housing Scheme,0,5,25319.343
142621,225.0,PWD Housing Scheme,0,6,38659.642
142622,250.0,I-10,0,0,2450.259
142623,62.0,Faisal Town - F-18,4,5,9528.785
142624,190.0,G-13,4,4,2178.008
142625,1200.0,F-6,0,0,70785.0
142626,355.0,G-13,6,6,29675.359
142627,140.0,B-17,0,4,2178.008
142852,165.0,G-13,5,4,11979.043999999998
142853,275.0,G-13,7,6,2178.008
142854,350.0,G-13,7,7,29675.359
142855,350.0,G-13,7,7,29675.359
142856,275.0,G-13,7,6,2178.008
142857,165.0,G-13,5,4,11979.043999999998
142860,180.0,Emaar Canyon Views,4,3,3811.514
142861,950.0,F-10,0,0,5445.0
142862,154.0,G-13,5,3,1089.004
142863,260.0,G-10,4,4,43560.0
142864,160.0,CBR Town,7,5,2178.008
142865,215.0,F-17,6,6,2722.51
142866,2300.0,F-6,0,0,10890.0
142867,3400.0,F-8,0,0,21780.0
142868,375.0,G-9,5,10,2722.51
142869,140.0,G-13,4,4,1089.004
142870,1000.0,F-8,5,5,70785.0
142871,210.0,G-13,0,0,2178.008
142872,1400.0,F-8,0,0,10890.0
142873,1450.0,F-10,5,5,136125.0
143169,1100.0,F-8,0,0,7350.776999999999
143170,310.0,G-13,6,6,2178.008
143171,130.0,Soan Garden,4,3,2722.51
143172,800.0,E-11,9,9,5445.0
143174,1325.0,F-7,0,0,98010.0
143175,245.0,G-13,0,0,2178.008
143176,265.0,G-13,0,0,2178.008
143177,270.0,G-13,0,0,2178.008
143178,165.0,G-13,0,0,11979.043999999998
143179,150.0,G-13,0,0,11979.043999999998
143180,150.0,G-13,0,0,11979.043999999998
143181,375.0,G-13,0,0,29675.359
143182,355.0,G-13,0,0,29675.359
143183,825.0,F-10,0,0,6806.275
143184,270.0,B-17,0,0,5445.0
143185,380.0,G-9,6,6,2722.51
143521,440.0,DHA Defence,6,5,5445.0
143698,410.0,DHA Defence,7,6,5445.0
143699,140.0,H-13,3,3,1905.757
143701,295.0,DHA Defence,6,5,2722.51
143702,24.0,DHA Defence,2,2,1361.255
143704,185.0,D-12,0,0,1089.004
143705,190.0,D-12,0,0,1089.004
143706,150.0,D-12,0,0,1089.004
143707,270.0,D-12,0,0,1361.255
143708,250.0,D-12,0,0,1361.255
143709,380.0,D-12,0,0,2722.51
143710,250.0,D-12,0,0,1361.255
143711,210.0,D-12,0,0,1361.255
143712,350.0,D-12,0,0,2178.008
143713,470.0,D-12,0,0,2722.51
143714,430.0,D-12,0,0,2722.51
143715,550.0,D-12,0,0,3811.514
143716,175.0,D-12,0,0,1089.004
143717,185.0,D-12,0,0,1089.004
143718,175.0,D-12,0,0,1089.004
143719,190.0,D-12,0,0,1089.004
143720,150.0,D-12,0,0,1089.004
143721,250.0,D-12,0,0,1361.255
143722,250.0,D-12,0,0,1361.255
143723,210.0,D-12,0,0,1361.255
143724,270.0,D-12,0,0,1361.255
143725,350.0,D-12,0,0,2178.008
143726,380.0,D-12,0,0,2722.51
143727,470.0,D-12,0,0,2722.51
143728,430.0,D-12,0,0,2722.51
143729,550.0,D-12,0,0,3811.514
143730,330.0,DHA Defence,6,5,5445.0
143732,45.0,DHA Defence,4,3,2178.008
143733,65.0,DHA Defence,4,3,2178.008
143735,215.0,DHA Defence,4,3,3267.012
143964,375.0,Emaar Canyon Views,5,5,5445.0
143965,158.0,G-13,5,3,1089.004
143966,265.0,G-13,7,5,1905.757
143967,42.0,Bani Gala,0,3,816.7529999999999
143970,60.0,Jhang Syedan,3,3,1361.255
143971,157.0,G-13,3,3,1089.004
143972,550.0,E-11,0,0,3811.514
143973,70.0,DHA Defence,0,0,2178.008
143974,70.0,DHA Defence,0,0,2178.008
143975,71.0,DHA Defence,0,0,2178.008
143976,71.0,DHA Defence,0,0,2178.008
143977,72.0,DHA Defence,0,0,2178.008
143978,72.0,DHA Defence,0,0,2178.008
143979,73.0,DHA Defence,0,0,2178.008
143980,73.0,DHA Defence,0,0,2178.008
143981,74.0,DHA Defence,0,0,2178.008
143982,550.0,E-11,0,0,3811.514
143983,74.0,DHA Defence,0,0,2178.008
143984,75.0,DHA Defence,0,0,2178.008
143985,75.0,DHA Defence,0,0,2178.008
143986,76.0,DHA Defence,0,0,2178.008
143987,76.0,DHA Defence,0,0,2178.008
143988,77.0,DHA Defence,0,0,2178.008
143989,77.0,DHA Defence,0,0,2178.008
143990,78.0,DHA Defence,0,0,2178.008
143991,78.0,DHA Defence,0,0,2178.008
143992,79.0,DHA Defence,0,0,2178.008
143993,79.0,DHA Defence,0,0,2178.008
144044,56.0,DHA Defence,0,0,2178.008
144045,56.0,DHA Defence,0,0,2178.008
144046,57.0,DHA Defence,0,0,2178.008
144047,57.0,DHA Defence,0,0,2178.008
144049,58.0,DHA Defence,0,0,2178.008
144050,58.0,DHA Defence,0,0,2178.008
144051,59.0,DHA Defence,0,0,2178.008
144052,59.0,DHA Defence,0,0,2178.008
144053,60.0,DHA Defence,0,0,2178.008
144054,60.0,DHA Defence,0,0,2178.008
144055,33.0,DHA Defence,0,0,1361.255
144056,33.0,DHA Defence,0,0,1361.255
144057,34.0,DHA Defence,0,0,1361.255
144210,34.0,DHA Defence,0,0,1361.255
144211,35.0,DHA Defence,0,0,1361.255
144212,35.0,DHA Defence,0,0,1361.255
144213,36.0,DHA Defence,0,0,1361.255
144214,36.0,DHA Defence,0,0,1361.255
144215,37.0,DHA Defence,0,0,1361.255
144216,37.0,DHA Defence,0,0,1361.255
144217,37.0,DHA Defence,0,0,1361.255
144218,37.0,DHA Defence,0,0,1361.255
144219,38.0,DHA Defence,0,0,1361.255
144220,38.0,DHA Defence,0,0,1361.255
144221,39.0,DHA Defence,0,0,1361.255
144222,40.0,DHA Defence,0,0,1361.255
144223,40.0,DHA Defence,0,0,1361.255
144224,41.0,DHA Defence,0,0,1361.255
144225,41.0,DHA Defence,0,0,1361.255
144226,26.0,DHA Defence,0,0,1361.255
144227,26.0,DHA Defence,0,0,1361.255
144228,27.0,DHA Defence,0,0,1361.255
144229,27.0,DHA Defence,0,0,1361.255
144230,28.0,DHA Defence,0,0,1361.255
144231,28.0,DHA Defence,0,0,1361.255
144232,29.0,DHA Defence,0,0,1361.255
144233,29.0,DHA Defence,0,0,1361.255
144234,30.0,DHA Defence,0,0,1361.255
144235,30.0,DHA Defence,0,0,1361.255
144249,165.0,D-12,0,0,1089.004
144251,210.0,D-12,0,0,1361.255
144253,325.0,D-12,0,0,2178.008
144254,400.0,D-12,0,0,2722.51
144255,200.0,D-12,0,0,1089.004
144257,550.0,D-12,0,0,3811.514
144258,700.0,D-12,0,0,5445.0
144259,1000.0,D-12,0,0,65340.0
144262,1125.0,F-11,0,0,5445.0
144264,800.0,F-10,0,0,5445.0
144265,1300.0,F-8,0,0,70785.0
144471,900.0,F-7,0,0,59895.0
144472,750.0,E-11,0,0,5445.0
144473,400.0,E-11,0,0,2722.51
144474,550.0,E-11,0,0,3811.514
144752,170.0,G-13,5,5,1089.004
144754,170.0,G-13,5,3,11979.043999999998
144757,245.0,G-13,6,6,1905.757
144758,270.0,G-13,6,6,1905.757
144759,165.0,G-13,4,4,1089.004
144760,150.0,G-13,4,4,1089.004
144761,150.0,G-13,4,4,1089.004
144762,375.0,G-13,7,7,2722.51
144763,355.0,G-13,7,7,2722.51
144767,220.0,PWD Housing Scheme,0,0,2722.51
144768,195.0,G-15,6,4,2178.008
144769,105.0,Pakistan Town,3,3,2722.51
144770,55.0,Ghauri Town,3,3,1089.004
144771,55.0,Ghauri Town,3,3,1089.004
144772,55.0,Ghauri Town,3,3,1089.004
144773,40.0,Ghauri Town,4,4,816.7529999999999
145011,120.0,H-13,0,0,1361.255
145012,140.0,G-13,4,4,11979.043999999998
145013,400.0,G-13,6,6,38659.642
145014,215.0,G-13,6,4,2178.008
145015,170.0,G-11,4,4,11979.043999999998
145016,155.0,G-11,4,4,11979.043999999998
145017,175.0,G-11,3,3,15246.056
145025,160.0,I-10,4,4,1089.004
145026,210.0,I-10,4,4,1361.255
145027,195.0,I-10,4,4,1633.506
145028,185.0,G-15,0,0,1905.757
145029,170.0,I-11,4,4,1633.506
145277,270.0,G-13,6,5,2178.008
145278,135.0,I-10,3,3,1361.255
145279,235.0,G-15,0,0,3267.012
145280,165.0,G-13,5,4,11979.043999999998
145282,475.0,E-11,6,6,3267.012
145283,250.0,G-11,4,4,14973.804999999998
145284,255.0,G-11,4,4,14973.804999999998
145300,750.0,DHA Defence,6,5,5445.0
145302,118.0,Soan Garden,3,4,2178.008
145303,135.0,I-13,6,6,1361.255
145304,118.0,Soan Garden,4,4,21780.0
145305,120.0,Soan Garden,4,4,15246.056
145562,165.0,G-13,5,3,11979.043999999998
145714,85.0,Chatha Bakhtawar,6,4,1361.255
145715,160.0,G-13,5,3,1089.004
145716,155.0,Soan Garden,5,5,2722.51
145717,260.0,G-13,7,5,1905.757
145718,25.0,DHA Defence,2,2,1361.255
145719,320.0,G-13,10,8,1905.757
145722,180.0,D-12,5,5,1089.004
145732,50.0,Jhangi Syedan,3,2,1089.004
145733,185.0,G-15,4,4,2178.008
145734,185.0,G-15,4,4,2178.008
145735,187.0,G-15,4,4,2178.008
145736,187.0,G-15,4,4,2178.008
145737,189.0,G-15,4,4,2178.008
145738,189.0,G-15,4,4,2178.008
145739,190.0,G-15,4,4,2178.008
145740,190.0,G-15,4,4,2178.008
145741,190.0,G-15,4,4,2178.008
145742,190.0,G-15,4,4,2178.008
145743,190.0,G-15,4,4,2178.008
145744,190.0,G-15,4,4,2178.008
145745,188.0,G-15,4,4,2178.008
145746,188.0,G-15,4,4,2178.008
145747,186.0,G-15,4,4,2178.008
145748,186.0,G-15,4,4,2178.008
145749,184.0,G-15,4,4,2178.008
145750,184.0,G-15,4,4,2178.008
145751,182.0,G-15,4,4,2178.008
145752,182.0,G-15,4,4,2178.008
145753,255.0,F-15,5,5,2722.51
145754,252.0,F-15,5,5,2722.51
145755,250.0,F-15,5,5,2722.51
146019,250.0,F-15,5,5,2722.51
146020,248.0,F-15,5,5,2722.51
146021,248.0,F-15,5,5,2722.51
146022,246.0,F-15,5,5,2722.51
146023,246.0,F-15,5,5,2722.51
146024,165.0,G-13,4,3,1089.004
146025,244.0,F-15,5,5,2722.51
146026,244.0,F-15,5,5,2722.51
146027,400.0,G-15,7,7,5445.0
146028,75.0,DHA Defence,4,3,2178.008
146029,345.0,G-13,6,6,2722.51
146031,396.0,G-15,7,7,5445.0
146032,396.0,G-15,7,7,5445.0
146033,394.0,G-15,7,7,5445.0
146034,394.0,G-15,7,7,5445.0
146035,392.0,G-15,7,7,5445.0
146036,392.0,G-15,7,7,5445.0
146037,390.0,G-15,7,7,5445.0
146038,390.0,G-15,7,7,5445.0
146039,303.0,G-15,6,6,3811.514
146040,303.0,G-15,6,6,3811.514
146041,305.0,G-15,6,6,3811.514
146042,299.0,G-15,6,6,3811.514
146043,297.0,G-15,6,6,3811.514
146044,298.0,G-15,6,6,3811.514
146045,295.0,G-15,6,6,3811.514
146046,295.0,G-15,6,6,3811.514
146047,295.0,G-15,6,6,3811.514
146048,300.0,G-15,6,6,3811.514
146049,400.0,G-15,7,7,5445.0
146050,45.0,DHA Defence,4,3,2178.008
146056,190.0,G-15,6,6,2178.008
